date,average_price,total_volume,small_hass,large_hass,xl_hass,total_bags,small_bags,large_bags,xlarge_bags,type,year,city,state,region,total_US_bool,month,day
2019-12-08,1.45,98988.73,10270.5,3063.23,0.0,85655.0,85533.54,121.46,0.0,organic,2019,Los Angeles,California,West,False,12,8
2019-12-08,1.11,466292.27,117140.54,176994.03,4137.66,168020.04,67082.88,93353.51,7583.65,conventional,2019,Sacramento,California,West,False,12,8
2019-12-08,1.61,14398.48,2138.53,2436.59,0.0,9823.36,9815.54,7.82,0.0,organic,2019,Sacramento,California,West,False,12,8
2019-12-08,1.1,461312.77,89390.08,38840.7,11856.91,321225.08,156487.82,161687.58,3049.68,conventional,2019,San Diego,California,West,False,12,8
2019-12-08,1.53,20392.91,855.77,1378.25,0.0,18158.89,18123.32,35.57,0.0,organic,2019,San Diego,California,West,False,12,8
2019-12-08,1.03,1017498.99,262410.43,315851.22,8931.21,430306.13,95628.68,323513.29,11164.16,conventional,2019,San Francisco,California,West,False,12,8
2019-12-08,1.89,49793.56,5727.3,5332.69,0.0,38733.57,38629.02,104.55,0.0,organic,2019,San Francisco,California,West,False,12,8
2019-12-15,1.1,2486958.47,751292.1,114086.39,126242.48,1495337.5,814904.98,482783.19,197649.33,conventional,2019,Los Angeles,California,West,False,12,15
2019-12-15,1.71,96911.79,9916.73,2366.96,0.0,84628.1,83969.56,658.54,0.0,organic,2019,Los Angeles,California,West,False,12,15
2019-12-15,1.31,415797.12,115822.34,163952.27,3731.8,132290.71,73300.18,53300.2,5690.33,conventional,2019,Sacramento,California,West,False,12,15
2019-12-15,1.6,15909.23,2610.94,2650.05,0.0,10648.24,10610.98,37.26,0.0,organic,2019,Sacramento,California,West,False,12,15
2019-12-15,1.08,466521.24,84164.4,46472.82,8199.71,327684.31,152695.51,173681.1,1307.7,conventional,2019,San Diego,California,West,False,12,15
2019-12-15,1.74,23767.14,656.46,1076.19,0.0,22034.49,21706.17,328.32,0.0,organic,2019,San Diego,California,West,False,12,15
2019-12-15,1.33,761037.19,197052.31,258556.18,7508.51,297920.19,119699.82,169608.35,8612.02,conventional,2019,San Francisco,California,West,False,12,15
2019-12-15,1.82,55796.31,4182.43,6356.62,0.0,45257.26,45001.96,255.3,0.0,organic,2019,San Francisco,California,West,False,12,15
2019-12-22,1.13,2474980.56,762233.54,60820.52,118209.16,1533717.34,854433.6,466554.13,212729.61,conventional,2019,Los Angeles,California,West,False,12,22
2019-12-22,1.8,109465.91,13074.84,2211.31,0.0,94179.76,72113.15,22066.61,0.0,organic,2019,Los Angeles,California,West,False,12,22
2019-12-22,1.28,441441.9,112472.7,204751.74,3787.39,120430.07,72803.53,42767.86,4858.68,conventional,2019,Sacramento,California,West,False,12,22
2019-12-22,1.68,17631.8,1969.1,2757.01,0.0,12905.69,12843.52,62.17,0.0,organic,2019,Sacramento,California,West,False,12,22
2019-12-22,1.11,457395.39,85591.09,24748.59,7884.5,339171.21,163971.67,172532.32,2667.22,conventional,2019,San Diego,California,West,False,12,22
2019-12-22,1.82,28725.11,1826.1,1018.44,0.0,25880.57,16629.49,9251.08,0.0,organic,2019,San Diego,California,West,False,12,22
2019-12-22,1.36,685666.1,172625.04,211275.42,7192.11,294573.53,138094.77,147452.46,9026.3,conventional,2019,San Francisco,California,West,False,12,22
2019-12-22,1.86,59200.65,3674.73,5958.4,0.0,49567.52,49422.24,145.28,0.0,organic,2019,San Francisco,California,West,False,12,22
2019-12-29,0.96,2980914.62,715462.42,69844.92,186661.91,2008945.37,1134739.55,553064.69,321141.13,conventional,2019,Los Angeles,California,West,False,12,29
2019-12-29,1.71,118834.27,10192.05,1846.92,0.0,106795.3,88027.69,18767.61,0.0,organic,2019,Los Angeles,California,West,False,12,29
2019-12-29,1.17,498927.84,124174.89,236925.41,5045.28,132782.26,67094.16,58230.31,7457.79,conventional,2019,Sacramento,California,West,False,12,29
2019-12-29,1.73,17446.33,1848.15,2873.59,0.0,12724.59,12690.56,34.03,0.0,organic,2019,Sacramento,California,West,False,12,29
2019-12-29,0.89,648137.38,79508.13,25418.37,11254.3,531956.58,316276.7,214441.31,1238.57,conventional,2019,San Diego,California,West,False,12,29
2019-12-29,1.77,29976.29,773.62,863.2,0.0,28339.47,19548.23,8791.24,0.0,organic,2019,San Diego,California,West,False,12,29
2019-12-29,1.19,822443.17,225239.31,251467.14,9406.82,336329.9,117482.12,206670.12,12177.66,conventional,2019,San Francisco,California,West,False,12,29
2019-12-29,1.91,52019.56,3261.26,4927.24,0.0,43831.06,43706.6,124.46,0.0,organic,2019,San Francisco,California,West,False,12,29
2020-01-06,1.05,3067211.9,913991.69,62160.47,154399.03,1936660.71,970448.74,624012.51,342199.46,conventional,2020,Los Angeles,California,West,False,1,6
2020-01-06,1.56,123537.29,13617.74,2064.03,0.0,107855.52,84073.47,23782.05,0.0,organic,2020,Los Angeles,California,West,False,1,6
2020-01-06,1.14,577695.32,163291.93,254290.12,4881.29,155231.98,82079.62,65984.57,7167.79,conventional,2020,Sacramento,California,West,False,1,6
2020-01-06,1.75,17627.39,2019.3,2555.47,0.0,13052.62,13043.26,9.36,0.0,organic,2020,Sacramento,California,West,False,1,6
2020-01-06,1.1,572790.32,96057.16,23118.1,13496.82,440118.24,195744.53,241707.76,2665.95,conventional,2020,San Diego,California,West,False,1,6
2020-01-06,1.63,27263.25,913.6,838.39,0.0,25511.26,14415.75,11095.51,0.0,organic,2020,San Diego,California,West,False,1,6
2020-01-06,1.34,950897.52,286755.38,253260.33,7002.97,403878.84,151550.85,242818.59,9509.4,conventional,2020,San Francisco,California,West,False,1,6
2020-01-06,1.98,67140.53,4048.98,5368.47,0.0,57723.08,57644.75,78.33,0.0,organic,2020,San Francisco,California,West,False,1,6
2020-01-12,1.09,3125806.23,929495.05,65983.52,106686.72,2023640.94,1035672.99,765986.23,221981.72,conventional,2020,Los Angeles,California,West,False,1,12
2020-01-12,1.78,151586.44,15641.55,1962.3,0.0,133982.59,98496.8,35485.79,0.0,organic,2020,Los Angeles,California,West,False,1,12
2020-01-12,1.2,543009.72,168802.44,199058.96,3190.24,171958.08,76874.73,90888.16,4195.19,conventional,2020,Sacramento,California,West,False,1,12
2020-01-12,1.73,14862.41,1978.13,2523.62,0.0,10360.66,10354.41,6.25,0.0,organic,2020,Sacramento,California,West,False,1,12
2020-01-12,1.05,591414.23,108558.77,25763.93,9620.63,447470.9,209355.5,236592.33,1523.07,conventional,2020,San Diego,California,West,False,1,12
2020-01-12,1.8,34982.33,1139.06,1023.82,0.0,32819.45,18255.88,14563.57,0.0,organic,2020,San Diego,California,West,False,1,12
2020-01-12,1.17,1043794.72,307874.92,288178.81,4931.63,442809.36,123073.26,313754.66,5981.44,conventional,2020,San Francisco,California,West,False,1,12
2020-01-12,2.03,52045.62,5607.84,5382.79,0.0,41054.99,40969.59,85.4,0.0,organic,2020,San Francisco,California,West,False,1,12
2020-01-19,0.94,3550567.39,912777.0,94768.97,144701.6,2398319.82,925745.22,1155547.03,317027.57,conventional,2020,Los Angeles,California,West,False,1,19
2020-01-19,1.8,149635.06,12823.78,1999.56,1.62,134810.1,100415.81,34394.29,0.0,organic,2020,Los Angeles,California,West,False,1,19
2020-01-19,1.18,562968.36,158091.61,263273.45,4856.45,136746.85,75383.49,54064.73,7298.63,conventional,2020,Sacramento,California,West,False,1,19
2020-01-19,1.73,15450.98,1887.98,2295.86,0.0,11267.14,11264.0,3.14,0.0,organic,2020,Sacramento,California,West,False,1,19
2020-01-19,0.81,724159.97,100446.42,46673.45,12355.76,564684.34,169401.6,392659.45,2623.29,conventional,2020,San Diego,California,West,False,1,19
2020-01-19,1.79,36225.12,1030.24,1039.07,0.0,34155.81,21476.89,12678.92,0.0,organic,2020,San Diego,California,West,False,1,19
2020-01-19,1.5,887496.47,234478.13,297295.17,8429.31,347293.86,124746.65,211490.73,11056.48,conventional,2020,San Francisco,California,West,False,1,19
2020-01-19,2.03,55185.39,6835.53,5017.46,0.0,43332.4,43303.85,28.55,0.0,organic,2020,San Francisco,California,West,False,1,19
2020-01-26,1.14,2875214.61,924713.45,67657.52,129678.17,1753165.47,966418.27,630555.66,156191.54,conventional,2020,Los Angeles,California,West,False,1,26
2020-01-26,1.64,131989.56,10736.93,1881.37,0.0,119371.26,95170.54,24200.72,0.0,organic,2020,Los Angeles,California,West,False,1,26
2020-01-26,1.35,460668.56,132427.23,164131.9,4037.09,160072.34,94779.96,56944.31,8348.07,conventional,2020,Sacramento,California,West,False,1,26
2020-01-26,1.69,15658.57,1742.58,1881.04,0.0,12034.95,12031.81,3.14,0.0,organic,2020,Sacramento,California,West,False,1,26
2020-01-26,1.13,529787.84,100890.97,24514.03,10088.47,394294.37,181695.42,210293.82,2305.13,conventional,2020,San Diego,California,West,False,1,26
2020-01-26,1.72,27585.4,820.2,929.47,0.0,25835.73,17990.33,7845.4,0.0,organic,2020,San Diego,California,West,False,1,26
2020-01-26,1.53,824772.0,212833.51,207949.06,9307.98,394681.45,152609.57,228560.97,13510.91,conventional,2020,San Francisco,California,West,False,1,26
2020-01-26,2.0,58211.27,3308.83,4281.27,0.0,50621.17,50503.3,117.87,0.0,organic,2020,San Francisco,California,West,False,1,26
2020-02-02,0.79,5383597.9,1688992.46,115192.13,243289.68,3336123.63,2010671.28,846378.82,479073.53,conventional,2020,Los Angeles,California,West,False,2,2
2020-02-02,1.63,134778.12,8054.88,1703.18,0.0,125020.06,93396.15,31623.91,0.0,organic,2020,Los Angeles,California,West,False,2,2
2020-02-02,0.98,810953.94,204718.46,352816.51,4323.21,249095.76,98884.16,142068.74,8142.86,conventional,2020,Sacramento,California,West,False,2,2
2020-02-02,1.7,17145.13,1498.08,2666.93,0.0,12980.12,12972.25,7.87,0.0,organic,2020,Sacramento,California,West,False,2,2
2020-02-02,0.77,1100167.1,165920.66,48892.34,16251.17,869102.93,563616.02,303605.45,1881.46,conventional,2020,San Diego,California,West,False,2,2
2020-02-02,1.81,34872.98,768.02,908.6,0.0,33196.36,21552.23,11644.13,0.0,organic,2020,San Diego,California,West,False,2,2
2020-02-02,0.99,1469440.6,374771.23,383222.83,11586.9,699859.64,145664.56,541920.94,12274.14,conventional,2020,San Francisco,California,West,False,2,2
2020-02-02,1.85,66734.09,3018.71,5531.09,0.0,58184.29,58051.11,133.18,0.0,organic,2020,San Francisco,California,West,False,2,2
2020-02-09,1.04,3419597.99,978147.4,75145.36,225266.42,2141038.81,1093146.19,651430.92,396461.7,conventional,2020,Los Angeles,California,West,False,2,9
2020-02-09,1.57,131489.66,10333.65,1861.42,0.0,119294.59,86630.79,32663.8,0.0,organic,2020,Los Angeles,California,West,False,2,9
2020-02-09,1.32,473639.46,163962.37,142373.82,5214.49,162088.78,89993.58,66141.16,5954.04,conventional,2020,Sacramento,California,West,False,2,9
2020-02-09,1.73,18931.78,2940.38,2744.48,0.0,13246.92,13229.58,17.34,0.0,organic,2020,Sacramento,California,West,False,2,9
2020-02-09,1.03,605227.62,126793.59,30859.31,14731.94,432842.78,192873.06,230448.62,9521.1,conventional,2020,San Diego,California,West,False,2,9
2020-02-09,1.65,31907.27,830.27,876.59,0.0,30200.41,19482.77,10717.64,0.0,organic,2020,San Diego,California,West,False,2,9
2020-02-09,1.33,870197.43,277911.93,177232.4,11314.57,403738.53,132875.35,259417.51,11445.67,conventional,2020,San Francisco,California,West,False,2,9
2020-02-09,1.96,64805.27,3616.39,5596.23,0.0,55592.65,55452.14,140.51,0.0,organic,2020,San Francisco,California,West,False,2,9
2020-02-16,1.14,2835062.56,860317.9,61977.28,117118.74,1795648.64,961689.31,558228.77,275730.56,conventional,2020,Los Angeles,California,West,False,2,16
2020-02-16,1.58,137579.08,12627.7,1950.48,1.64,122999.26,111807.22,11192.04,0.0,organic,2020,Los Angeles,California,West,False,2,16
2020-02-16,1.13,566935.86,144487.52,215003.18,2587.84,204857.32,89167.96,111436.77,4252.59,conventional,2020,Sacramento,California,West,False,2,16
2020-02-16,1.79,17858.11,2162.97,2375.44,0.0,13319.7,13302.39,17.31,0.0,organic,2020,Sacramento,California,West,False,2,16
2020-02-16,1.17,512625.22,99847.43,22427.47,7565.96,382784.36,184540.0,193804.17,4440.19,conventional,2020,San Diego,California,West,False,2,16
2020-02-16,1.61,31403.9,836.62,1034.59,0.0,29532.69,26813.03,2719.66,0.0,organic,2020,San Diego,California,West,False,2,16
2020-02-16,1.01,1173570.81,212947.66,330682.23,6634.78,623306.14,115907.64,502189.56,5208.94,conventional,2020,San Francisco,California,West,False,2,16
2020-02-16,2.07,62205.75,6872.29,5683.01,0.0,49650.45,49546.97,103.48,0.0,organic,2020,San Francisco,California,West,False,2,16
2020-02-23,0.98,3747775.07,978437.83,60012.12,131080.46,2578244.66,1667212.93,665498.66,245533.07,conventional,2020,Los Angeles,California,West,False,2,23
2020-02-23,1.55,145429.78,14161.46,1833.2,1.64,129433.48,116780.84,12652.64,0.0,organic,2020,Los Angeles,California,West,False,2,23
2020-02-23,1.31,509140.32,161031.09,171833.78,1454.59,174820.86,106290.48,67728.16,802.22,conventional,2020,Sacramento,California,West,False,2,23
2020-02-23,1.74,19064.89,2924.27,3819.91,0.0,12320.71,12314.43,6.28,0.0,organic,2020,Sacramento,California,West,False,2,23
2020-02-23,0.94,807001.48,114073.39,21421.55,9526.66,661979.88,428742.81,227276.92,5960.15,conventional,2020,San Diego,California,West,False,2,23
2020-02-23,1.62,33326.76,877.33,1078.28,0.0,31371.15,26834.44,4536.71,0.0,organic,2020,San Diego,California,West,False,2,23
2020-02-23,1.49,899133.18,228355.64,234499.28,3794.48,432483.78,164487.81,265885.46,2110.51,conventional,2020,San Francisco,California,West,False,2,23
2020-02-23,2.03,62746.36,8835.59,7960.51,0.0,45950.26,45897.75,52.51,0.0,organic,2020,San Francisco,California,West,False,2,23
2020-03-01,1.19,2831311.5,777870.36,99355.92,97657.32,1856427.9,1078550.1,649685.21,128192.59,conventional,2020,Los Angeles,California,West,False,3,1
2020-03-01,1.69,194378.69,11812.7,9640.45,57.83,172867.71,135303.17,37564.54,0.0,organic,2020,Los Angeles,California,West,False,3,1
2020-03-01,1.43,477107.03,152254.73,154648.99,2015.55,168187.76,106682.93,57123.75,4381.08,conventional,2020,Sacramento,California,West,False,3,1
2020-03-01,1.79,20461.82,4134.53,3816.38,1.41,12509.5,12498.51,10.99,0.0,organic,2020,Sacramento,California,West,False,3,1
2020-03-01,1.17,538974.56,96379.25,34966.23,8787.2,398841.88,207511.34,189394.4,1936.14,conventional,2020,San Diego,California,West,False,3,1
2020-03-01,1.82,42440.33,985.34,2306.07,39.97,39108.95,23858.71,15250.24,0.0,organic,2020,San Diego,California,West,False,3,1
2020-03-01,1.49,899029.84,252117.22,208161.87,5321.33,433429.42,157136.94,268472.17,7820.31,conventional,2020,San Francisco,California,West,False,3,1
2020-03-01,2.03,73398.21,10379.2,8187.55,19.88,54811.58,54743.6,67.98,0.0,organic,2020,San Francisco,California,West,False,3,1
2020-03-08,1.27,2797533.92,920850.56,58054.49,58246.06,1760382.81,1126193.01,576526.13,57663.67,conventional,2020,Los Angeles,California,West,False,3,8
2020-03-08,1.94,103060.35,7047.67,3511.31,11.62,92489.75,79034.64,13455.11,0.0,organic,2020,Los Angeles,California,West,False,3,8
2020-03-08,1.35,511136.18,173254.35,152862.82,1580.39,183438.62,99368.71,74970.95,9098.96,conventional,2020,Sacramento,California,West,False,3,8
2020-03-08,1.77,19967.13,3554.95,3632.85,8.5,12770.83,12733.52,37.31,0.0,organic,2020,Sacramento,California,West,False,3,8
2020-03-08,1.35,517872.77,101884.11,21962.49,6708.86,387317.31,222083.5,157482.49,7751.32,conventional,2020,San Diego,California,West,False,3,8
2020-03-08,2.12,21689.11,861.26,1100.59,5.21,19722.05,15474.75,4247.3,0.0,organic,2020,San Diego,California,West,False,3,8
2020-03-08,1.27,1078340.61,328094.29,211227.94,3766.35,535252.03,143787.25,350553.73,40911.05,conventional,2020,San Francisco,California,West,False,3,8
2020-03-08,2.08,72217.27,5081.75,7902.65,3.03,59229.84,59157.47,72.37,0.0,organic,2020,San Francisco,California,West,False,3,8
2020-03-15,1.24,3552073.74,890592.23,91771.74,87468.29,2482241.48,1626507.22,734792.03,120942.23,conventional,2020,Los Angeles,California,West,False,3,15
2020-03-15,2.1,187548.61,11473.26,3680.99,1.64,172392.72,108462.15,63930.57,0.0,organic,2020,Los Angeles,California,West,False,3,15
2020-03-15,1.5,581877.89,169817.37,213813.9,1626.82,196619.8,111285.44,78373.83,6960.53,conventional,2020,Sacramento,California,West,False,3,15
2020-03-15,1.75,24996.16,4875.16,5060.02,1.41,15059.57,15031.55,28.02,0.0,organic,2020,Sacramento,California,West,False,3,15
2020-03-15,1.19,776125.56,112324.11,29577.33,9419.78,624804.34,412554.25,207071.02,5179.07,conventional,2020,San Diego,California,West,False,3,15
2020-03-15,2.34,37445.42,1266.7,1313.43,1.72,34863.57,16014.5,18849.07,0.0,organic,2020,San Diego,California,West,False,3,15
2020-03-15,1.63,1081607.55,251516.96,258946.57,3630.07,567513.95,177682.94,334299.53,55531.48,conventional,2020,San Francisco,California,West,False,3,15
2020-03-15,1.98,95518.17,10562.88,12064.75,13.42,72877.12,72819.13,57.99,0.0,organic,2020,San Francisco,California,West,False,3,15
2020-03-22,1.3,2843211.59,925188.84,80038.24,84063.3,1753921.21,986882.09,657873.35,109165.77,conventional,2020,Los Angeles,California,West,False,3,22
2020-03-22,1.98,143956.48,6650.97,2450.46,12.08,134842.97,87518.02,47324.95,0.0,organic,2020,Los Angeles,California,West,False,3,22
2020-03-22,1.51,475948.96,153027.89,158822.83,1767.39,162330.85,86004.85,73436.08,2889.92,conventional,2020,Sacramento,California,West,False,3,22
2020-03-22,1.69,18822.9,3259.67,3623.76,0.0,11939.47,11936.54,2.93,0.0,organic,2020,Sacramento,California,West,False,3,22
2020-03-22,1.32,550646.82,120779.35,25294.24,9826.45,394746.78,211574.94,178024.69,5147.15,conventional,2020,San Diego,California,West,False,3,22
2020-03-22,1.99,35365.14,527.16,1033.79,0.0,33804.19,19781.82,14022.37,0.0,organic,2020,San Diego,California,West,False,3,22
2020-03-22,1.67,867674.71,195881.69,208750.1,4155.3,458887.62,155033.97,298050.61,5803.04,conventional,2020,San Francisco,California,West,False,3,22
2020-03-22,1.91,69252.56,3648.79,9315.84,0.0,56287.93,56284.88,3.05,0.0,organic,2020,San Francisco,California,West,False,3,22
2020-03-29,1.34,2955287.84,908891.75,101701.78,95156.38,1849537.93,1029612.68,631966.93,187958.32,conventional,2020,Los Angeles,California,West,False,3,29
2020-03-29,1.7,151064.25,6239.64,5730.17,31.84,139062.6,48523.81,90538.79,0.0,organic,2020,Los Angeles,California,West,False,3,29
2020-03-29,1.51,492736.41,169900.61,159693.1,1624.36,161518.34,88387.52,70336.41,2794.41,conventional,2020,Sacramento,California,West,False,3,29
2020-03-29,1.82,19837.17,5095.34,3060.74,2.75,11678.34,11675.28,3.06,0.0,organic,2020,Sacramento,California,West,False,3,29
2020-03-29,1.36,602844.28,110510.78,38604.53,12912.78,440816.19,210045.64,194927.49,35843.06,conventional,2020,San Diego,California,West,False,3,29
2020-03-29,2.1,22658.52,521.36,1963.93,6.71,20166.52,3834.03,16332.49,0.0,organic,2020,San Diego,California,West,False,3,29
2020-03-29,1.55,1007343.22,316295.15,225451.88,3434.6,462161.59,201306.95,256030.31,4824.33,conventional,2020,San Francisco,California,West,False,3,29
2020-03-29,1.95,76484.23,8954.97,7307.93,29.02,60192.31,60184.25,8.06,0.0,organic,2020,San Francisco,California,West,False,3,29
2020-04-05,1.29,3241375.94,1074451.93,96051.17,121843.48,1949029.36,1205754.24,591694.51,151580.61,conventional,2020,Los Angeles,California,West,False,4,5
2020-04-05,1.63,199221.0,15713.81,5445.59,31.84,178029.76,79515.0,98514.76,0.0,organic,2020,Los Angeles,California,West,False,4,5
2020-04-05,1.4,583616.08,186419.62,193470.45,2260.66,201465.35,114870.57,80152.7,6442.08,conventional,2020,Sacramento,California,West,False,4,5
2020-04-05,1.85,21003.42,6479.2,3325.1,6.88,11192.24,11189.18,3.06,0.0,organic,2020,Sacramento,California,West,False,4,5
2020-04-05,1.33,600708.78,130789.1,35198.89,17562.53,417158.26,234671.15,149418.7,33068.41,conventional,2020,San Diego,California,West,False,4,5
2020-04-05,1.92,39301.55,1952.18,2229.14,43.64,35076.59,14335.04,20741.55,0.0,organic,2020,San Diego,California,West,False,4,5
2020-04-05,1.34,1255110.3,310542.52,354530.9,3972.27,586064.61,234835.12,327935.4,23294.09,conventional,2020,San Francisco,California,West,False,4,5
2020-04-05,2.05,67268.3,13329.09,9048.69,47.89,44842.63,44823.29,19.34,0.0,organic,2020,San Francisco,California,West,False,4,5
2020-04-12,1.33,3286615.74,1030319.61,118229.01,121162.49,2016904.63,1227352.03,507046.89,282505.71,conventional,2020,Los Angeles,California,West,False,4,12
2020-04-12,1.58,195864.44,17769.35,3963.35,44.58,174087.16,69026.71,105060.45,0.0,organic,2020,Los Angeles,California,West,False,4,12
2020-04-12,1.43,510780.7,165604.36,190698.63,2259.48,152218.23,94754.92,51616.06,5847.25,conventional,2020,Sacramento,California,West,False,4,12
2020-04-12,1.99,18560.26,7050.86,4145.7,2.75,7360.95,7357.89,3.06,0.0,organic,2020,Sacramento,California,West,False,4,12
2020-04-12,1.37,619866.59,126572.6,38409.96,16456.28,438427.75,239060.63,153668.44,45698.68,conventional,2020,San Diego,California,West,False,4,12
2020-04-12,1.95,38357.66,2045.46,1510.71,6.71,34794.78,11455.19,23339.59,0.0,organic,2020,San Diego,California,West,False,4,12
2020-04-12,1.65,821431.15,220945.38,224876.95,4405.67,371203.15,156013.86,193989.67,21199.62,conventional,2020,San Francisco,California,West,False,4,12
2020-04-12,2.12,54842.87,15236.95,8970.93,33.38,30601.61,30566.14,35.47,0.0,organic,2020,San Francisco,California,West,False,4,12
2020-04-19,1.24,3587854.83,1026898.32,169835.92,104073.32,2287047.27,1193782.07,797847.8,295417.4,conventional,2020,Los Angeles,California,West,False,4,19
2020-04-19,1.59,189722.88,14802.54,7181.34,15.92,167723.08,66092.71,101630.37,0.0,organic,2020,Los Angeles,California,West,False,4,19
2020-04-19,1.36,552309.0,191966.57,194724.34,1560.12,164057.97,108876.84,45989.39,9191.74,conventional,2020,Sacramento,California,West,False,4,19
2020-04-19,1.89,18296.86,6012.58,4098.36,11.01,8174.91,7893.42,281.49,0.0,organic,2020,Sacramento,California,West,False,4,19
2020-04-19,1.16,732693.74,122428.67,66815.02,12003.5,531446.55,223372.24,275496.03,32578.28,conventional,2020,San Diego,California,West,False,4,19
2020-04-19,1.75,35295.72,2168.71,1880.54,5.04,31241.43,9979.53,21261.9,0.0,organic,2020,San Diego,California,West,False,4,19
2020-04-19,1.24,1010744.19,287005.82,278865.08,3499.12,441374.17,198680.9,205319.37,37373.9,conventional,2020,San Francisco,California,West,False,4,19
2020-04-19,1.96,46960.78,10931.42,8696.76,55.14,27277.46,26871.14,406.32,0.0,organic,2020,San Francisco,California,West,False,4,19
2020-04-26,1.28,3373838.53,1040823.88,121637.8,98815.27,2112561.58,1236576.88,640097.13,235887.57,conventional,2020,Los Angeles,California,West,False,4,26
2020-04-26,1.53,196946.0,10716.0,16694.0,46.0,169490.0,73290.0,96199.0,0.0,organic,2020,Los Angeles,California,West,False,4,26
2020-04-26,1.46,560885.37,176174.35,211112.31,1657.31,171941.4,125027.51,43886.56,3027.33,conventional,2020,Sacramento,California,West,False,4,26
2020-04-26,1.9,16436.0,4568.0,4363.0,6.0,7499.0,6526.0,973.0,0.0,organic,2020,Sacramento,California,West,False,4,26
2020-04-26,1.24,661927.36,128779.67,46159.03,12496.53,474492.13,245232.94,198179.39,31079.8,conventional,2020,San Diego,California,West,False,4,26
2020-04-26,1.79,35800.0,1468.0,5460.0,2.0,28869.0,9311.0,19559.0,0.0,organic,2020,San Diego,California,West,False,4,26
2020-04-26,1.59,989641.11,302118.64,259577.9,4257.31,423687.26,230734.59,185758.56,7194.11,conventional,2020,San Francisco,California,West,False,4,26
2020-04-26,1.91,38434.0,4222.0,9822.0,0.0,24390.0,23471.0,919.0,0.0,organic,2020,San Francisco,California,West,False,4,26
2020-05-03,1.11,4338079.29,1345256.76,110892.13,123287.58,2758642.82,1717599.38,913000.29,128043.15,conventional,2020,Los Angeles,California,West,False,5,3
2020-05-03,1.73,165443.0,10894.0,16098.0,68.0,138383.0,82228.0,56155.0,0.0,organic,2020,Los Angeles,California,West,False,5,3
2020-05-03,0.97,847042.4,234300.23,381390.13,2711.49,228640.55,124818.88,84079.46,19742.21,conventional,2020,Sacramento,California,West,False,5,3
2020-05-03,1.96,14789.0,3311.0,3821.0,14.0,7643.0,7049.0,594.0,0.0,organic,2020,Sacramento,California,West,False,5,3
2020-05-03,1.03,915550.9,151144.2,42664.39,14805.43,706936.88,437362.31,249796.33,19778.24,conventional,2020,San Diego,California,West,False,5,3
2020-05-03,1.93,36465.0,1322.0,6387.0,0.0,28755.0,12242.0,16513.0,0.0,organic,2020,San Diego,California,West,False,5,3
2020-05-03,1.03,1522654.94,436510.98,413537.2,4779.17,667827.59,231554.41,375147.05,61126.13,conventional,2020,San Francisco,California,West,False,5,3
2020-05-03,2.26,49612.0,10945.0,6584.0,1.0,32082.0,29931.0,2151.0,0.0,organic,2020,San Francisco,California,West,False,5,3
2020-05-10,1.17,3969631.89,1303194.93,93296.11,160579.26,2412561.59,1425825.86,827419.79,159315.94,conventional,2020,Los Angeles,California,West,False,5,10
2020-05-10,1.47,229894.0,12112.0,3655.0,11.0,214115.0,94812.0,119302.0,0.0,organic,2020,Los Angeles,California,West,False,5,10
2020-05-10,1.37,627378.75,199202.25,226344.51,3771.95,198060.04,129880.28,54910.09,13269.67,conventional,2020,Sacramento,California,West,False,5,10
2020-05-10,1.97,16145.0,3757.0,3722.0,1.0,8665.0,8548.0,117.0,0.0,organic,2020,Sacramento,California,West,False,5,10
2020-05-10,1.16,755445.2,164801.2,34090.24,19372.32,537181.44,284375.38,245880.45,6925.61,conventional,2020,San Diego,California,West,False,5,10
2020-05-10,1.67,43958.0,1425.0,1892.0,0.0,40641.0,15060.0,25581.0,0.0,organic,2020,San Diego,California,West,False,5,10
2020-05-10,1.57,1035718.52,269674.44,267537.6,6645.98,491860.5,238464.27,207781.9,45614.33,conventional,2020,San Francisco,California,West,False,5,10
2020-05-10,2.15,58080.0,9335.0,6717.0,16.0,42012.0,41315.0,697.0,0.0,organic,2020,San Francisco,California,West,False,5,10
2020-05-17,1.22,3568521.93,1123786.33,80386.26,164325.44,2200023.9,1306381.29,731759.12,161883.49,conventional,2020,Los Angeles,California,West,False,5,17
2020-05-17,1.59,216945.0,10646.0,8273.0,11.0,198016.0,76148.0,121867.0,0.0,organic,2020,Los Angeles,California,West,False,5,17
2020-05-17,1.36,613505.3,204531.23,224120.95,2849.18,182003.94,113075.26,55310.75,13617.93,conventional,2020,Sacramento,California,West,False,5,17
2020-05-17,1.87,18161.0,3511.0,3421.0,7.0,11223.0,11198.0,25.0,0.0,organic,2020,Sacramento,California,West,False,5,17
2020-05-17,1.19,697856.1,143435.81,30085.96,16981.18,507353.15,268520.19,209332.19,29500.77,conventional,2020,San Diego,California,West,False,5,17
2020-05-17,1.81,43803.0,1081.0,3166.0,2.0,39554.0,10400.0,29155.0,0.0,organic,2020,San Diego,California,West,False,5,17
2020-05-17,1.59,1048899.47,300447.83,249682.89,5679.39,493089.36,209389.21,222120.51,61579.64,conventional,2020,San Francisco,California,West,False,5,17
2020-05-17,1.95,73885.0,8549.0,6290.0,17.0,59029.0,58763.0,266.0,0.0,organic,2020,San Francisco,California,West,False,5,17
